X,CH1,
Second,Volt,
1.11440e-04,2.96e+00,
1.11480e-04,2.96e+00,
1.11520e-04,3.04e+00,
1.11560e-04,2.96e+00,
1.11600e-04,2.96e+00,
1.11640e-04,2.96e+00,
1.11680e-04,2.96e+00,
1.11720e-04,2.96e+00,
1.11760e-04,2.96e+00,
1.11800e-04,2.96e+00,
1.11840e-04,2.96e+00,
1.11880e-04,2.96e+00,
1.11920e-04,2.96e+00,
1.11960e-04,2.96e+00,
1.12000e-04,2.96e+00,
1.12040e-04,2.96e+00,
1.12080e-04,2.96e+00,
1.12120e-04,2.96e+00,
1.12160e-04,2.88e+00,
1.12200e-04,2.96e+00,
1.12240e-04,2.88e+00,
1.12280e-04,2.88e+00,
1.12320e-04,2.80e+00,
1.12360e-04,2.96e+00,
1.12400e-04,2.80e+00,
1.12440e-04,2.88e+00,
1.12480e-04,2.88e+00,
1.12520e-04,2.88e+00,
1.12560e-04,2.88e+00,
1.12600e-04,2.80e+00,
1.12640e-04,2.80e+00,
1.12680e-04,2.80e+00,
1.12720e-04,2.80e+00,
1.12760e-04,2.80e+00,
1.12800e-04,2.80e+00,
1.12840e-04,2.80e+00,
1.12880e-04,2.80e+00,
1.12920e-04,2.72e+00,
1.12960e-04,2.80e+00,
1.13000e-04,2.72e+00,
1.13040e-04,2.80e+00,
1.13080e-04,2.72e+00,
1.13120e-04,2.72e+00,
1.13160e-04,2.72e+00,
1.13200e-04,2.72e+00,
1.13240e-04,2.64e+00,
1.13280e-04,2.72e+00,
1.13320e-04,2.64e+00,
1.13360e-04,2.64e+00,
1.13400e-04,2.64e+00,
1.13440e-04,2.64e+00,
1.13480e-04,2.64e+00,
1.13520e-04,2.64e+00,
1.13560e-04,2.64e+00,
1.13600e-04,2.48e+00,
1.13640e-04,2.56e+00,
1.13680e-04,2.48e+00,
1.13720e-04,2.48e+00,
1.13760e-04,2.48e+00,
1.13800e-04,2.48e+00,
1.13840e-04,2.48e+00,
1.13880e-04,2.48e+00,
1.13920e-04,2.48e+00,
1.13960e-04,2.48e+00,
1.14000e-04,2.48e+00,
1.14040e-04,2.40e+00,
1.14080e-04,2.40e+00,
1.14120e-04,2.32e+00,
1.14160e-04,2.32e+00,
1.14200e-04,2.32e+00,
1.14240e-04,2.32e+00,
1.14280e-04,2.32e+00,
1.14320e-04,2.32e+00,
1.14360e-04,2.32e+00,
1.14400e-04,2.32e+00,
1.14440e-04,2.32e+00,
1.14480e-04,2.32e+00,
1.14520e-04,2.16e+00,
1.14560e-04,2.24e+00,
1.14600e-04,2.16e+00,
1.14640e-04,2.16e+00,
1.14680e-04,2.16e+00,
1.14720e-04,2.24e+00,
1.14760e-04,2.16e+00,
1.14800e-04,2.16e+00,
1.14840e-04,2.16e+00,
1.14880e-04,2.16e+00,
1.14920e-04,2.16e+00,
1.14960e-04,2.08e+00,
1.15000e-04,2.08e+00,
1.15040e-04,2.00e+00,
1.15080e-04,2.00e+00,
1.15120e-04,2.00e+00,
1.15160e-04,2.00e+00,
1.15200e-04,1.92e+00,
1.15240e-04,2.00e+00,
1.15280e-04,1.92e+00,
1.15320e-04,2.00e+00,
1.15360e-04,1.84e+00,
1.15400e-04,2.00e+00,
1.15440e-04,1.84e+00,
1.15480e-04,1.84e+00,
1.15520e-04,1.84e+00,
1.15560e-04,1.84e+00,
1.15600e-04,1.68e+00,
1.15640e-04,1.76e+00,
1.15680e-04,1.68e+00,
1.15720e-04,1.68e+00,
1.15760e-04,1.68e+00,
1.15800e-04,1.68e+00,
1.15840e-04,1.68e+00,
1.15880e-04,1.68e+00,
1.15920e-04,1.60e+00,
1.15960e-04,1.60e+00,
1.16000e-04,1.60e+00,
1.16040e-04,1.52e+00,
1.16080e-04,1.52e+00,
1.16120e-04,1.52e+00,
1.16160e-04,1.52e+00,
1.16200e-04,1.52e+00,
1.16240e-04,1.52e+00,
1.16280e-04,1.44e+00,
1.16320e-04,1.52e+00,
1.16360e-04,1.36e+00,
1.16400e-04,1.44e+00,
1.16440e-04,1.36e+00,
1.16480e-04,1.36e+00,
1.16520e-04,1.36e+00,
1.16560e-04,1.36e+00,
1.16600e-04,1.28e+00,
1.16640e-04,1.28e+00,
1.16680e-04,1.20e+00,
1.16720e-04,1.20e+00,
1.16760e-04,1.20e+00,
1.16800e-04,1.20e+00,
1.16840e-04,1.20e+00,
1.16880e-04,1.12e+00,
1.16920e-04,1.12e+00,
1.16960e-04,1.12e+00,
1.17000e-04,1.12e+00,
1.17040e-04,1.04e+00,
1.17080e-04,1.04e+00,
1.17120e-04,9.60e-01,
1.17160e-04,1.04e+00,
1.17200e-04,8.80e-01,
1.17240e-04,9.60e-01,
1.17280e-04,8.80e-01,
1.17320e-04,8.80e-01,
1.17360e-04,8.80e-01,
1.17400e-04,8.80e-01,
1.17440e-04,8.80e-01,
1.17480e-04,8.80e-01,
1.17520e-04,8.00e-01,
1.17560e-04,7.20e-01,
1.17600e-04,7.20e-01,
1.17640e-04,7.20e-01,
1.17680e-04,7.20e-01,
1.17720e-04,6.40e-01,
1.17760e-04,6.40e-01,
1.17800e-04,5.60e-01,
1.17840e-04,6.40e-01,
1.17880e-04,5.60e-01,
1.17920e-04,5.60e-01,
1.17960e-04,4.80e-01,
1.18000e-04,5.60e-01,
1.18040e-04,4.80e-01,
1.18080e-04,4.80e-01,
1.18120e-04,4.00e-01,
1.18160e-04,4.00e-01,
1.18200e-04,4.00e-01,
1.18240e-04,4.00e-01,
1.18280e-04,3.20e-01,
1.18320e-04,4.00e-01,
1.18360e-04,2.40e-01,
1.18400e-04,2.40e-01,
1.18440e-04,2.40e-01,
1.18480e-04,2.40e-01,
1.18520e-04,2.40e-01,
1.18560e-04,2.40e-01,
1.18600e-04,2.40e-01,
1.18640e-04,7.99e-02,
1.18680e-04,1.60e-01,
1.18720e-04,7.99e-02,
1.18760e-04,1.60e-01,
1.18800e-04,7.99e-02,
1.18840e-04,7.99e-02,
1.18880e-04,0.00e+00,
1.18920e-04,0.00e+00,
1.18960e-04,0.00e+00,
1.19000e-04,-7.99e-02,
1.19040e-04,-7.99e-02,
1.19080e-04,-7.99e-02,
1.19120e-04,-7.99e-02,
1.19160e-04,-7.99e-02,
1.19200e-04,-7.99e-02,
1.19240e-04,-2.40e-01,
1.19280e-04,-7.99e-02,
1.19320e-04,-3.20e-01,
1.19360e-04,-2.40e-01,
1.19400e-04,-2.40e-01,
1.19440e-04,-3.20e-01,
1.19480e-04,-4.00e-01,
1.19520e-04,-3.20e-01,
1.19560e-04,-4.00e-01,
1.19600e-04,-4.00e-01,
1.19640e-04,-4.80e-01,
1.19680e-04,-4.00e-01,
1.19720e-04,-4.80e-01,
1.19760e-04,-4.80e-01,
1.19800e-04,-4.80e-01,
1.19840e-04,-5.60e-01,
1.19880e-04,-4.80e-01,
1.19920e-04,-5.60e-01,
1.19960e-04,-5.60e-01,
1.20000e-04,-5.60e-01,
1.20040e-04,-5.60e-01,
1.20080e-04,-6.40e-01,
1.20120e-04,-6.40e-01,
1.20160e-04,-7.20e-01,
1.20200e-04,-6.40e-01,
1.20240e-04,-7.20e-01,
1.20280e-04,-7.20e-01,
1.20320e-04,-8.00e-01,
1.20360e-04,-8.00e-01,
1.20400e-04,-8.00e-01,
1.20440e-04,-8.00e-01,
1.20480e-04,-8.80e-01,
1.20520e-04,-8.80e-01,
1.20560e-04,-8.80e-01,
1.20600e-04,-9.60e-01,
1.20640e-04,-8.80e-01,
1.20680e-04,-9.60e-01,
1.20720e-04,-9.60e-01,
1.20760e-04,-1.04e+00,
1.20800e-04,-9.60e-01,
1.20840e-04,-9.60e-01,
1.20880e-04,-9.60e-01,
1.20920e-04,-1.04e+00,
1.20960e-04,-1.04e+00,
1.21000e-04,-1.12e+00,
1.21040e-04,-1.12e+00,
1.21080e-04,-1.12e+00,
1.21120e-04,-1.12e+00,
1.21160e-04,-1.20e+00,
1.21200e-04,-1.12e+00,
1.21240e-04,-1.20e+00,
1.21280e-04,-1.12e+00,
1.21320e-04,-1.20e+00,
1.21360e-04,-1.28e+00,
1.21400e-04,-1.28e+00,
1.21440e-04,-1.28e+00,
1.21480e-04,-1.28e+00,
1.21520e-04,-1.28e+00,
1.21560e-04,-1.28e+00,
1.21600e-04,-1.36e+00,
1.21640e-04,-1.36e+00,
1.21680e-04,-1.44e+00,
1.21720e-04,-1.36e+00,
1.21760e-04,-1.44e+00,
1.21800e-04,-1.44e+00,
1.21840e-04,-1.44e+00,
1.21880e-04,-1.44e+00,
1.21920e-04,-1.44e+00,
1.21960e-04,-1.44e+00,
1.22000e-04,-1.52e+00,
1.22040e-04,-1.44e+00,
1.22080e-04,-1.52e+00,
1.22120e-04,-1.44e+00,
1.22160e-04,-1.52e+00,
1.22200e-04,-1.52e+00,
1.22240e-04,-1.60e+00,
1.22280e-04,-1.60e+00,
1.22320e-04,-1.60e+00,
1.22360e-04,-1.60e+00,
1.22400e-04,-1.60e+00,
1.22440e-04,-1.60e+00,
1.22480e-04,-1.60e+00,
1.22520e-04,-1.68e+00,
1.22560e-04,-1.60e+00,
1.22600e-04,-1.68e+00,
1.22640e-04,-1.68e+00,
1.22680e-04,-1.76e+00,
1.22720e-04,-1.68e+00,
1.22760e-04,-1.76e+00,
1.22800e-04,-1.76e+00,
1.22840e-04,-1.76e+00,
1.22880e-04,-1.76e+00,
1.22920e-04,-1.76e+00,
1.22960e-04,-1.76e+00,
1.23000e-04,-1.76e+00,
1.23040e-04,-1.76e+00,
1.23080e-04,-1.76e+00,
1.23120e-04,-1.84e+00,
1.23160e-04,-1.84e+00,
1.23200e-04,-1.76e+00,
1.23240e-04,-1.84e+00,
1.23280e-04,-1.84e+00,
1.23320e-04,-1.84e+00,
1.23360e-04,-1.84e+00,
1.23400e-04,-1.84e+00,
1.23440e-04,-1.92e+00,
1.23480e-04,-1.84e+00,
1.23520e-04,-1.92e+00,
1.23560e-04,-1.92e+00,
1.23600e-04,-1.92e+00,
1.23640e-04,-1.92e+00,
1.23680e-04,-1.92e+00,
1.23720e-04,-1.92e+00,
1.23760e-04,-2.00e+00,
1.23800e-04,-1.92e+00,
1.23840e-04,-2.00e+00,
1.23880e-04,-2.00e+00,
1.23920e-04,-1.92e+00,
1.23960e-04,-2.00e+00,
1.24000e-04,-2.08e+00,
1.24040e-04,-2.08e+00,
1.24080e-04,-2.00e+00,
1.24120e-04,-2.08e+00,
1.24160e-04,-2.00e+00,
1.24200e-04,-2.08e+00,
1.24240e-04,-2.08e+00,
1.24280e-04,-2.08e+00,
1.24320e-04,-2.00e+00,
1.24360e-04,-2.08e+00,
1.24400e-04,-2.08e+00,
1.24440e-04,-2.08e+00,
1.24480e-04,-2.08e+00,
1.24520e-04,-2.08e+00,
1.24560e-04,-2.08e+00,
1.24600e-04,-2.08e+00,
1.24640e-04,-2.08e+00,
1.24680e-04,-2.08e+00,
1.24720e-04,-2.08e+00,
1.24760e-04,-2.08e+00,
1.24800e-04,-2.08e+00,
1.24840e-04,-2.08e+00,
1.24880e-04,-2.16e+00,
1.24920e-04,-2.16e+00,
1.24960e-04,-2.16e+00,
1.25000e-04,-2.08e+00,
1.25040e-04,-2.24e+00,
1.25080e-04,-2.08e+00,
1.25120e-04,-2.24e+00,
1.25160e-04,-2.08e+00,
1.25200e-04,-2.24e+00,
1.25240e-04,-2.16e+00,
1.25280e-04,-2.16e+00,
1.25320e-04,-2.16e+00,
1.25360e-04,-2.24e+00,
1.25400e-04,-2.24e+00,
1.25440e-04,-2.24e+00,
1.25480e-04,-2.24e+00,
1.25520e-04,-2.16e+00,
1.25560e-04,-2.24e+00,
1.25600e-04,-2.24e+00,
1.25640e-04,-2.24e+00,
1.25680e-04,-2.24e+00,
1.25720e-04,-2.24e+00,
1.25760e-04,-2.24e+00,
1.25800e-04,-2.24e+00,
1.25840e-04,-2.16e+00,
1.25880e-04,-2.24e+00,
1.25920e-04,-2.24e+00,
1.25960e-04,-2.24e+00,
1.26000e-04,-2.16e+00,
1.26040e-04,-2.24e+00,
1.26080e-04,-2.24e+00,
1.26120e-04,-2.24e+00,
1.26160e-04,-2.24e+00,
1.26200e-04,-2.24e+00,
1.26240e-04,-2.24e+00,
1.26280e-04,-2.24e+00,
1.26320e-04,-2.24e+00,
1.26360e-04,-2.24e+00,
1.26400e-04,-2.24e+00,
1.26440e-04,-2.24e+00,
1.26480e-04,-2.24e+00,
1.26520e-04,-2.24e+00,
1.26560e-04,-2.24e+00,
1.26600e-04,-2.24e+00,
1.26640e-04,-2.24e+00,
1.26680e-04,-2.24e+00,
1.26720e-04,-2.24e+00,
1.26760e-04,-2.16e+00,
1.26800e-04,-2.24e+00,
1.26840e-04,-2.16e+00,
1.26880e-04,-2.24e+00,
1.26920e-04,-2.24e+00,
1.26960e-04,-2.24e+00,
1.27000e-04,-2.24e+00,
1.27040e-04,-2.24e+00,
1.27080e-04,-2.24e+00,
1.27120e-04,-2.24e+00,
1.27160e-04,-2.24e+00,
1.27200e-04,-2.24e+00,
1.27240e-04,-2.24e+00,
1.27280e-04,-2.24e+00,
1.27320e-04,-2.24e+00,
1.27360e-04,-2.24e+00,
1.27400e-04,-2.24e+00,
1.27440e-04,-2.16e+00,
1.27480e-04,-2.16e+00,
1.27520e-04,-2.16e+00,
1.27560e-04,-2.24e+00,
1.27600e-04,-2.16e+00,
1.27640e-04,-2.24e+00,
1.27680e-04,-2.16e+00,
1.27720e-04,-2.24e+00,
1.27760e-04,-2.16e+00,
1.27800e-04,-2.24e+00,
1.27840e-04,-2.16e+00,
1.27880e-04,-2.24e+00,
1.27920e-04,-2.16e+00,
1.27960e-04,-2.16e+00,
1.28000e-04,-2.16e+00,
1.28040e-04,-2.16e+00,
1.28080e-04,-2.08e+00,
1.28120e-04,-2.16e+00,
1.28160e-04,-2.16e+00,
1.28200e-04,-2.16e+00,
1.28240e-04,-2.16e+00,
1.28280e-04,-2.08e+00,
1.28320e-04,-2.24e+00,
1.28360e-04,-2.08e+00,
1.28400e-04,-2.24e+00,
1.28440e-04,-2.08e+00,
1.28480e-04,-2.16e+00,
1.28520e-04,-2.08e+00,
1.28560e-04,-2.08e+00,
1.28600e-04,-2.08e+00,
1.28640e-04,-2.08e+00,
1.28680e-04,-2.08e+00,
1.28720e-04,-2.08e+00,
1.28760e-04,-2.16e+00,
1.28800e-04,-2.08e+00,
1.28840e-04,-2.08e+00,
1.28880e-04,-2.08e+00,
1.28920e-04,-2.08e+00,
1.28960e-04,-2.08e+00,
1.29000e-04,-2.08e+00,
1.29040e-04,-2.08e+00,
1.29080e-04,-2.08e+00,
1.29120e-04,-2.08e+00,
1.29160e-04,-2.08e+00,
1.29200e-04,-2.08e+00,
1.29240e-04,-2.08e+00,
1.29280e-04,-2.08e+00,
1.29320e-04,-2.08e+00,
1.29360e-04,-2.00e+00,
1.29400e-04,-2.08e+00,
1.29440e-04,-2.08e+00,
1.29480e-04,-2.08e+00,
1.29520e-04,-2.00e+00,
1.29560e-04,-2.08e+00,
1.29600e-04,-2.08e+00,
1.29640e-04,-2.00e+00,
1.29680e-04,-2.00e+00,
1.29720e-04,-2.00e+00,
1.29760e-04,-2.08e+00,
1.29800e-04,-2.00e+00,
1.29840e-04,-2.00e+00,
1.29880e-04,-2.00e+00,
1.29920e-04,-2.00e+00,
1.29960e-04,-1.92e+00,
1.30000e-04,-2.00e+00,
1.30040e-04,-1.92e+00,
1.30080e-04,-2.00e+00,
1.30120e-04,-1.92e+00,
1.30160e-04,-1.92e+00,
1.30200e-04,-1.92e+00,
1.30240e-04,-1.92e+00,
1.30280e-04,-1.92e+00,
1.30320e-04,-1.92e+00,
1.30360e-04,-1.92e+00,
1.30400e-04,-1.92e+00,
1.30440e-04,-1.92e+00,
1.30480e-04,-1.92e+00,
1.30520e-04,-1.92e+00,
1.30560e-04,-1.84e+00,
1.30600e-04,-1.92e+00,
1.30640e-04,-1.92e+00,
1.30680e-04,-1.84e+00,
1.30720e-04,-1.76e+00,
1.30760e-04,-1.92e+00,
1.30800e-04,-1.84e+00,
1.30840e-04,-1.84e+00,
1.30880e-04,-1.84e+00,
1.30920e-04,-1.84e+00,
1.30960e-04,-1.76e+00,
1.31000e-04,-1.84e+00,
1.31040e-04,-1.76e+00,
1.31080e-04,-1.76e+00,
1.31120e-04,-1.76e+00,
1.31160e-04,-1.76e+00,
1.31200e-04,-1.76e+00,
1.31240e-04,-1.76e+00,
1.31280e-04,-1.76e+00,
1.31320e-04,-1.76e+00,
1.31360e-04,-1.76e+00,
1.31400e-04,-1.76e+00,
1.31440e-04,-1.76e+00,
1.31480e-04,-1.76e+00,
1.31520e-04,-1.68e+00,
1.31560e-04,-1.68e+00,
1.31600e-04,-1.68e+00,
1.31640e-04,-1.60e+00,
1.31680e-04,-1.68e+00,
1.31720e-04,-1.68e+00,
1.31760e-04,-1.68e+00,
1.31800e-04,-1.60e+00,
1.31840e-04,-1.60e+00,
1.31880e-04,-1.60e+00,
1.31920e-04,-1.60e+00,
1.31960e-04,-1.60e+00,
1.32000e-04,-1.60e+00,
1.32040e-04,-1.60e+00,
1.32080e-04,-1.60e+00,
1.32120e-04,-1.60e+00,
1.32160e-04,-1.60e+00,
1.32200e-04,-1.60e+00,
1.32240e-04,-1.52e+00,
1.32280e-04,-1.52e+00,
1.32320e-04,-1.44e+00,
1.32360e-04,-1.52e+00,
1.32400e-04,-1.44e+00,
1.32440e-04,-1.52e+00,
1.32480e-04,-1.44e+00,
1.32520e-04,-1.44e+00,
1.32560e-04,-1.44e+00,
1.32600e-04,-1.44e+00,
1.32640e-04,-1.44e+00,
1.32680e-04,-1.44e+00,
1.32720e-04,-1.44e+00,
1.32760e-04,-1.44e+00,
1.32800e-04,-1.44e+00,
1.32840e-04,-1.44e+00,
1.32880e-04,-1.36e+00,
1.32920e-04,-1.36e+00,
1.32960e-04,-1.28e+00,
1.33000e-04,-1.28e+00,
1.33040e-04,-1.36e+00,
1.33080e-04,-1.28e+00,
1.33120e-04,-1.36e+00,
1.33160e-04,-1.28e+00,
1.33200e-04,-1.28e+00,
1.33240e-04,-1.20e+00,
1.33280e-04,-1.28e+00,
1.33320e-04,-1.20e+00,
1.33360e-04,-1.28e+00,
1.33400e-04,-1.20e+00,
1.33440e-04,-1.20e+00,
1.33480e-04,-1.12e+00,
1.33520e-04,-1.12e+00,
1.33560e-04,-1.12e+00,
1.33600e-04,-1.12e+00,
1.33640e-04,-1.12e+00,
1.33680e-04,-1.12e+00,
1.33720e-04,-1.12e+00,
1.33760e-04,-1.12e+00,
1.33800e-04,-1.04e+00,
1.33840e-04,-1.04e+00,
1.33880e-04,-1.12e+00,
1.33920e-04,-1.04e+00,
1.33960e-04,-9.60e-01,
1.34000e-04,-9.60e-01,
1.34040e-04,-1.04e+00,
1.34080e-04,-9.60e-01,
1.34120e-04,-9.60e-01,
1.34160e-04,-9.60e-01,
1.34200e-04,-9.60e-01,
1.34240e-04,-9.60e-01,
1.34280e-04,-9.60e-01,
1.34320e-04,-8.80e-01,
1.34360e-04,-8.80e-01,
1.34400e-04,-8.80e-01,
1.34440e-04,-9.60e-01,
1.34480e-04,-8.80e-01,
1.34520e-04,-8.00e-01,
1.34560e-04,-8.80e-01,
1.34600e-04,-8.00e-01,
1.34640e-04,-8.00e-01,
1.34680e-04,-7.20e-01,
1.34720e-04,-8.00e-01,
1.34760e-04,-7.20e-01,
1.34800e-04,-7.20e-01,
1.34840e-04,-7.20e-01,
1.34880e-04,-8.00e-01,
1.34920e-04,-7.20e-01,
1.34960e-04,-8.00e-01,
1.35000e-04,-6.40e-01,
1.35040e-04,-7.20e-01,
1.35080e-04,-6.40e-01,
1.35120e-04,-7.20e-01,
1.35160e-04,-6.40e-01,
1.35200e-04,-6.40e-01,
1.35240e-04,-6.40e-01,
1.35280e-04,-6.40e-01,
1.35320e-04,-5.60e-01,
1.35360e-04,-5.60e-01,
1.35400e-04,-5.60e-01,
1.35440e-04,-4.80e-01,
1.35480e-04,-5.60e-01,
1.35520e-04,-4.80e-01,
1.35560e-04,-4.80e-01,
1.35600e-04,-4.80e-01,
1.35640e-04,-5.60e-01,
1.35680e-04,-4.80e-01,
1.35720e-04,-5.60e-01,
1.35760e-04,-5.60e-01,
1.35800e-04,-6.40e-01,
1.35840e-04,-5.60e-01,
1.35880e-04,-5.60e-01,
1.35920e-04,-4.80e-01,
1.35960e-04,-5.60e-01,
1.36000e-04,-4.80e-01,
1.36040e-04,-5.60e-01,
1.36080e-04,-4.80e-01,
1.36120e-04,-4.80e-01,
1.36160e-04,-4.80e-01,
1.36200e-04,-4.80e-01,
1.36240e-04,-4.80e-01,
1.36280e-04,-4.80e-01,
1.36320e-04,-4.80e-01,
1.36360e-04,-4.80e-01,
1.36400e-04,-4.80e-01,
1.36440e-04,-4.00e-01,
1.36480e-04,-4.80e-01,
1.36520e-04,-3.20e-01,
1.36560e-04,-4.80e-01,
1.36600e-04,-4.00e-01,
1.36640e-04,-4.80e-01,
1.36680e-04,-3.20e-01,
1.36720e-04,-4.00e-01,
1.36760e-04,-3.20e-01,
1.36800e-04,-4.00e-01,
1.36840e-04,-3.20e-01,
1.36880e-04,-4.00e-01,
1.36920e-04,-3.20e-01,
1.36960e-04,-4.00e-01,
1.37000e-04,-4.00e-01,
1.37040e-04,-3.20e-01,
1.37080e-04,-4.00e-01,
1.37120e-04,-3.20e-01,
1.37160e-04,-4.00e-01,
1.37200e-04,-3.20e-01,
1.37240e-04,-4.00e-01,
1.37280e-04,-3.20e-01,
1.37320e-04,-3.20e-01,
1.37360e-04,-3.20e-01,
1.37400e-04,-4.80e-01,
1.37440e-04,-3.20e-01,
1.37480e-04,-4.00e-01,
1.37520e-04,-4.00e-01,
1.37560e-04,-4.80e-01,
1.37600e-04,-4.00e-01,
1.37640e-04,-4.80e-01,
1.37680e-04,-4.00e-01,
1.37720e-04,-4.00e-01,
1.37760e-04,-4.80e-01,
1.37800e-04,-4.80e-01,
1.37840e-04,-4.80e-01,
1.37880e-04,-4.80e-01,
1.37920e-04,-4.80e-01,
1.37960e-04,-4.80e-01,
1.38000e-04,-4.80e-01,
1.38040e-04,-4.80e-01,
1.38080e-04,-4.80e-01,
1.38120e-04,-4.80e-01,
1.38160e-04,-5.60e-01,
1.38200e-04,-4.80e-01,
1.38240e-04,-5.60e-01,
1.38280e-04,-4.80e-01,
1.38320e-04,-5.60e-01,
1.38360e-04,-4.80e-01,
1.38400e-04,-5.60e-01,
1.38440e-04,-4.80e-01,
1.38480e-04,-5.60e-01,
1.38520e-04,-5.60e-01,
1.38560e-04,-5.60e-01,
1.38600e-04,-6.40e-01,
1.38640e-04,-6.40e-01,
1.38680e-04,-6.40e-01,
1.38720e-04,-6.40e-01,
1.38760e-04,-6.40e-01,
1.38800e-04,-6.40e-01,
1.38840e-04,-6.40e-01,
1.38880e-04,-6.40e-01,
1.38920e-04,-7.20e-01,
1.38960e-04,-6.40e-01,
1.39000e-04,-7.20e-01,
1.39040e-04,-6.40e-01,
1.39080e-04,-7.20e-01,
1.39120e-04,-6.40e-01,
1.39160e-04,-7.20e-01,
1.39200e-04,-7.20e-01,
1.39240e-04,-7.20e-01,
1.39280e-04,-7.20e-01,
1.39320e-04,-8.00e-01,
1.39360e-04,-7.20e-01,
1.39400e-04,-8.00e-01,
1.39440e-04,-8.00e-01,
1.39480e-04,-8.00e-01,
1.39520e-04,-8.00e-01,
1.39560e-04,-7.20e-01,
1.39600e-04,-8.00e-01,
1.39640e-04,-8.00e-01,
1.39680e-04,-8.00e-01,
1.39720e-04,-8.00e-01,
1.39760e-04,-8.80e-01,
1.39800e-04,-8.00e-01,
1.39840e-04,-8.00e-01,
1.39880e-04,-8.00e-01,
1.39920e-04,-9.60e-01,
1.39960e-04,-8.00e-01,
1.40000e-04,-8.80e-01,
1.40040e-04,-8.00e-01,
1.40080e-04,-8.80e-01,
1.40120e-04,-8.00e-01,
1.40160e-04,-8.80e-01,
1.40200e-04,-9.60e-01,
1.40240e-04,-8.80e-01,
1.40280e-04,-9.60e-01,
1.40320e-04,-9.60e-01,
1.40360e-04,-9.60e-01,
1.40400e-04,-8.80e-01,
1.40440e-04,-8.80e-01,
1.40480e-04,-8.80e-01,
1.40520e-04,-9.60e-01,
1.40560e-04,-8.80e-01,
1.40600e-04,-9.60e-01,
1.40640e-04,-8.80e-01,
1.40680e-04,-9.60e-01,
1.40720e-04,-8.80e-01,
1.40760e-04,-9.60e-01,
1.40800e-04,-8.80e-01,
1.40840e-04,-9.60e-01,
1.40880e-04,-9.60e-01,
1.40920e-04,-9.60e-01,
1.40960e-04,-9.60e-01,
1.41000e-04,-9.60e-01,
1.41040e-04,-9.60e-01,
1.41080e-04,-9.60e-01,
1.41120e-04,-9.60e-01,
1.41160e-04,-9.60e-01,
1.41200e-04,-9.60e-01,
1.41240e-04,-9.60e-01,
1.41280e-04,-9.60e-01,
1.41320e-04,-9.60e-01,
1.41360e-04,-9.60e-01,
1.41400e-04,-9.60e-01,
1.41440e-04,-9.60e-01,
1.41480e-04,-9.60e-01,
1.41520e-04,-9.60e-01,
1.41560e-04,-8.80e-01,
1.41600e-04,-9.60e-01,
1.41640e-04,-9.60e-01,
1.41680e-04,-9.60e-01,
1.41720e-04,-9.60e-01,
1.41760e-04,-9.60e-01,
1.41800e-04,-9.60e-01,
1.41840e-04,-9.60e-01,
1.41880e-04,-9.60e-01,
1.41920e-04,-9.60e-01,
1.41960e-04,-9.60e-01,
1.42000e-04,-9.60e-01,
1.42040e-04,-9.60e-01,
1.42080e-04,-9.60e-01,
1.42120e-04,-9.60e-01,
1.42160e-04,-8.80e-01,
1.42200e-04,-9.60e-01,
1.42240e-04,-9.60e-01,
1.42280e-04,-9.60e-01,
1.42320e-04,-8.80e-01,
1.42360e-04,-9.60e-01,
1.42400e-04,-8.80e-01,
1.42440e-04,-9.60e-01,
1.42480e-04,-9.60e-01,
1.42520e-04,-8.80e-01,
1.42560e-04,-8.80e-01,
1.42600e-04,-9.60e-01,
1.42640e-04,-8.80e-01,
1.42680e-04,-9.60e-01,
1.42720e-04,-9.60e-01,
1.42760e-04,-8.80e-01,
1.42800e-04,-8.80e-01,
1.42840e-04,-8.80e-01,
1.42880e-04,-9.60e-01,
1.42920e-04,-8.80e-01,
1.42960e-04,-8.80e-01,
1.43000e-04,-8.80e-01,
1.43040e-04,-8.80e-01,
1.43080e-04,-8.00e-01,
1.43120e-04,-8.80e-01,
1.43160e-04,-8.00e-01,
1.43200e-04,-8.80e-01,
1.43240e-04,-8.00e-01,
1.43280e-04,-8.00e-01,
1.43320e-04,-8.00e-01,
1.43360e-04,-9.60e-01,
1.43400e-04,-8.80e-01,
1.43440e-04,-8.80e-01,
1.43480e-04,-8.00e-01,
1.43520e-04,-8.00e-01,
1.43560e-04,-8.00e-01,
1.43600e-04,-8.00e-01,
1.43640e-04,-8.00e-01,
1.43680e-04,-8.00e-01,
1.43720e-04,-8.00e-01,
1.43760e-04,-8.00e-01,
1.43800e-04,-8.80e-01,
1.43840e-04,-8.00e-01,
1.43880e-04,-8.80e-01,
1.43920e-04,-8.00e-01,
1.43960e-04,-8.00e-01,
1.44000e-04,-8.00e-01,
1.44040e-04,-8.00e-01,
1.44080e-04,-8.00e-01,
1.44120e-04,-8.00e-01,
1.44160e-04,-8.00e-01,
1.44200e-04,-8.00e-01,
1.44240e-04,-8.00e-01,
1.44280e-04,-8.00e-01,
1.44320e-04,-8.00e-01,
1.44360e-04,-8.00e-01,
1.44400e-04,-8.00e-01,
1.44440e-04,-8.00e-01,
1.44480e-04,-8.00e-01,
1.44520e-04,-8.00e-01,
1.44560e-04,-8.80e-01,
1.44600e-04,-8.00e-01,
1.44640e-04,-8.00e-01,
1.44680e-04,-8.00e-01,
1.44720e-04,-8.00e-01,
